gene,FAD_mean,FAD_KO_mean,log2_fold_change,p_value,neg_log10_p
Srpr,2.28602977602503,2.222459397132662,-0.06357037889236805,0.8344644132480893,0.0785921796072994
Csf1,3.0814864705523886,3.105633803094244,0.024147332541855526,0.8346768365162058,0.07848163862859918
Zxdb,2.998462936806691,2.9552211805695525,-0.04324175623713833,0.8347981389901159,0.07841852777527586
Rsph9,2.4443326726574557,2.4781992561080703,0.03386658345061466,0.8348355838959232,0.07839904791481629
Dpy19l1,4.764935866575517,4.840306222909251,0.07537035633373446,0.8355709263646545,0.07801667967672944
Cers5,4.567691366456782,4.6099266668855385,0.04223530042875634,0.8356554213080944,0.07797276499363809
Phf23,4.273548681462025,4.233309443250675,-0.04023923821135078,0.8359921779372758,0.07779778607123573
Gapvd1,4.529073959403777,4.565388667201344,0.03631470779756718,0.836006000721113,0.07779060525151739
Usp31,5.788199865988001,5.808977820257631,0.02077795426963025,0.8362141872183719,0.07768246847851877
Cyb5a,4.503363700804917,4.453138507869872,-0.050225192935045015,0.8362586559170266,0.07765937392062866
Ppp2r1b,2.3368475914458293,2.301755323881586,-0.03509226756424333,0.8364041599256095,0.07758381584929092
4632415L05Rik,3.0816303012518715,3.0433260669811286,-0.03830423427074292,0.8364190333304327,0.07757609305148654
Dus3l,2.3651432257783287,2.318915699696231,-0.0462275260820979,0.8366664181973748,0.07744766221335549
Carkd,3.0729099744584345,3.0328715751185906,-0.04003839933984388,0.836741373927124,0.0774087561439657
Lamb2,2.348465937446408,2.2835416098892427,-0.06492432755716537,0.8367768203955663,0.07739035872743089
Whsc1l1,5.175984780550548,5.184998276249069,0.009013495698520835,0.8368338511215571,0.07736076029091538
Hacd2,2.7596871846735183,2.794987530468339,0.035300345794820664,0.8375004289084624,0.07701496187615503
Nat14,4.149028834443307,4.189577014712719,0.04054818026941209,0.8375545690714362,0.07698688784388098
Pip4k2a,4.456958372267612,4.48207863869979,0.025120266432178795,0.8376282636354979,0.07694867691918186
Tnks2,5.645326130022295,5.632443403865377,-0.01288272615691799,0.8378890847722055,0.07681346712089668
Tmem185b,3.7188012199600013,3.7565445294931834,0.03774330953318206,0.838148690014038,0.07667892943135438
Arhgef12,5.3162855923250065,5.338037728704059,0.021752136379052267,0.8385444108736296,0.07647393140423227
Pmp22,2.8883164921016484,2.9187268320791495,0.03041033997750109,0.8385647869370619,0.07646337846954733
Srsf2,6.197847329768059,6.221421208730675,0.023573878962615424,0.8386565427711914,0.07641586052808216
Slc38a10,3.9960003121234355,4.025290027790074,0.029289715666638738,0.8390098470543625,0.07623294203628564
Arhgap29,2.558645919008297,2.610495048673236,0.05184912966493904,0.8390463026923947,0.07621407200927671
Immp1l,3.345358751499653,3.315503843983151,-0.029854907516501772,0.839113021059784,0.07617953962798973
Dhx16,2.1700433407659423,2.1161297894157873,-0.053913551350154965,0.8395509201532902,0.07595295804774022
Tjap1,2.5583778095051066,2.608122150049927,0.049744340544820354,0.8395516357408208,0.07595258787890836
Igflr1,2.459647500963225,2.3952864155432185,-0.06436108542000651,0.8396394478663364,0.07590716562534512
Prr12,3.8852574570077656,3.9233074236689163,0.03804996666115068,0.8399410961825338,0.07575116929510346
Plxdc2,3.035077128777933,3.067369036612293,0.03229190783435998,0.8400375273901755,0.07570131206380253
Bivm,2.991570131147545,3.027970953679952,0.03640082253240706,0.8401026405542329,0.07566765024391024
Sox8,2.842043038621764,2.878287810073362,0.0362447714515981,0.840205817771154,0.07561431563644425
Igfbp5,4.896744290835154,4.939914382103254,0.043170091268099675,0.8403422515522125,0.07554380002374542
Plekha1,6.137296765411981,6.1688501776103495,0.03155341219836849,0.8405805097339356,0.07542068405831649
Ncoa7,5.781759531012143,5.798936929706275,0.01717739869413215,0.8407612993107649,0.07532728732544179
Pdlim5,3.6165159413603956,3.591256221645074,-0.025259719715321705,0.8407839651620508,0.07531557945845818
Tti2,2.189002146653876,2.2402405316027187,0.0512383849488427,0.8407972690892778,0.07530870756661644
Ldlrap1,2.0585692075397457,2.0856538892087144,0.027084681668968713,0.8409845067425501,0.07521200503228621
Cyp7b1,3.2270020855549197,3.191010710820249,-0.035991374734670956,0.8410623069734346,0.07517182991859434
Fam229b,2.9119864280438055,2.8626928614858724,-0.049293566557933044,0.8410889005080043,0.07515809818595638
Sike1,4.195266745488554,4.164853651452432,-0.030413094036121358,0.8412701800257959,0.07506450497452534
Fam78b,2.886969592896493,2.8334346878780594,-0.0535349050184335,0.8413129897427015,0.0750424055928579
Snhg11,9.079494342185463,9.126429674092812,0.04693533190734911,0.8413448389122029,0.07502596503277045
Zscan26,3.8819058859823925,3.9060264949105306,0.024120608928138054,0.8415149026737526,0.07493818855129783
Dgka,2.5498508640164292,2.5733618792896498,0.023511015273220526,0.8415689791337564,0.07491028131691406
Kcnc1,4.750272464143736,4.781183680737608,0.030911216593872304,0.8416637752228009,0.07486136423362298
Ahi1,6.0189705964400835,6.0461567163777845,0.027186119937701037,0.8420757088998809,0.0746488604251391
Ccdc90b,3.6016167607648106,3.5668653626865687,-0.0347513980782419,0.8421229186350738,0.07462451302673068
Kiss1r,2.0787843672468393,2.0183578612858284,-0.06042650596101096,0.8423310679691693,0.07451718078923587
Dlk1,2.284870275304936,2.3502527770236306,0.06538250171869464,0.8424510225277352,0.07445533824800023
Cdkn2aipnl,3.105719912501817,3.136097721510133,0.030377809008315992,0.8425211235512481,0.07441920176019438
Sirt2,4.4564442814616685,4.474707725077391,0.018263443615722075,0.8428939848656992,0.0742270454027316
Insig2,4.840498065300181,4.856941659661481,0.016443594361300384,0.8429364922676972,0.07420514435113469
Ypel5,5.2296661555124695,5.245151038406937,0.015484882894467589,0.8433043304115877,0.07401566954242346
Bdp1,3.6568150757755338,3.637556279357104,-0.019258796418429647,0.8435372360895512,0.07389574168032309
Hunk,3.598808257940295,3.650162729610743,0.05135447167044793,0.8435760858998408,0.07387574034666658
Rfxap,3.511762631771013,3.4932579958431282,-0.01850463592788465,0.8436620703955438,0.07383147559138467
Prkce,8.382526628380475,8.40532337696287,0.022796748582395665,0.8436924486352975,0.07381583797433668
Npc2,5.428004519235536,5.391136020313062,-0.036868498922474124,0.8437703966297213,0.07377571574708555
Med9,2.9640603333837405,3.0092584721640434,0.04519813878030288,0.8438054070908938,0.07375769599346647
Nme2,5.203746518001361,5.1766844829827,-0.02706203501866078,0.8438078989885186,0.0737564134515666
Fam207a,3.8263922361426705,3.7638979108757717,-0.0624943252668988,0.8438492339099848,0.07373513954710303
Atxn2l,2.7540370922490065,2.8265449430984524,0.07250785084944589,0.8439005886255245,0.07370871019212673
Ccdc85a,4.045623482141605,4.081898628404907,0.03627514626330175,0.8439151681844068,0.07370120721445185
St8sia4,3.190173875784033,3.2346879420398102,0.04451406625577725,0.8444176824069608,0.0734426809880609
Kcnk2,6.1727725285018415,6.121167752388913,-0.051604776112928796,0.8445635532719662,0.07336766427317792
Depdc5,2.908055189689819,2.9532340814757503,0.04517889178593126,0.8448029099206815,0.07324459888185594
Bsg,5.7654103599518765,5.794505022882447,0.029094662930570614,0.8448228070837607,0.07323437031106156
Abat,5.214175995304157,5.176204695842457,-0.037971299461700525,0.8450850712913365,0.07309957018316954
Cadm2,7.601147031111623,7.6300778873718045,0.02893085626018177,0.8451961622137456,0.07304248361827732
N4bp1,3.892746166324089,3.870595700658022,-0.022150465666066932,0.8454753435516905,0.07289905313493573
Trrap,3.4713219349761597,3.496566783135624,0.02524484815946426,0.8456930121324313,0.07278725792104858
Mrpl37,3.8701011422692404,3.9025319393565687,0.03243079708732832,0.8457013636000195,0.07278296915629756
Golm1,2.8211274470503778,2.8738132289720277,0.052685781921649966,0.8460660784695263,0.07259571687349568
Slc37a3,4.233047206759523,4.259548719362176,0.026501512602652433,0.8460773353658643,0.07258993863044248
Snap23,2.3572430679396352,2.415725158824221,0.05848209088458578,0.8461745063207462,0.07254006330040791
Mcts2,2.5601196470304193,2.532296643535353,-0.027823003495066168,0.846590085336574,0.07232682198158033
Synpo,5.371982039481471,5.423417123266624,0.0514350837851536,0.8468890762461398,0.07217346892420755
Gm12338,6.073805006663211,6.126197830700387,0.0523928240371756,0.8469295400560275,0.07215271911170083
Ncam1,8.022446682663597,8.008432300570467,-0.014014382093129996,0.8470238635676408,0.07210435393168808
Yif1a,3.136227375480091,3.1089619792997847,-0.02726539618030621,0.8471154664472476,0.07205738893362257
Jagn1,3.3621198833628885,3.377796966700798,0.015677083337909625,0.847132786676722,0.07204850938474604
Taf10,3.0558218513911535,3.09128353271135,0.03546168132019645,0.8474534176649775,0.07188416451963207
Ctdsp2,4.680374140701992,4.708533049662712,0.028158908960720375,0.8475687989039971,0.0718250391170162
Rfc2,3.0129363774596936,2.958222169078942,-0.05471420838075147,0.8479255581931244,0.07164227402284314
Cd2ap,2.9958373552252104,3.001758374133907,0.005921018908696674,0.8481741123684502,0.07151498703677235
Acap2,4.734072172500068,4.762871653753817,0.028799481253749093,0.8482787305163206,0.07146142222997535
Midn,4.64654503674796,4.693747337480267,0.04720230073230702,0.8484422190401159,0.07137772884011408
Jam3,3.949217798174035,3.977005877988836,0.027788079814801137,0.8484575178805474,0.0713698978506519
Fam171a1,5.653769342652197,5.629035949114864,-0.024733393537332837,0.8484892576811461,0.07135365170733511
Dlgap1,9.359902888687442,9.338367989061739,-0.021534899625702764,0.8486707000333407,0.07126079138231547
Adap1,4.526007535780988,4.570407415732363,0.04439987995137429,0.8487637356226915,0.071213184426468
Gsr,2.5117154665785155,2.553632883966095,0.04191741738757937,0.8488125441147948,0.07118821086969845
Cntnap4,3.033979746538982,3.090639494358737,0.0566597478197548,0.849186225879143,0.07099705886919981
Eef1d,4.7195571149683655,4.7053215283603524,-0.014235586608013051,0.8492593677529687,0.07095965394750284
Tns3,4.912963964326498,4.956175037101553,0.04321107277505476,0.8496141724936829,0.07077825169520428
Clasp2,5.2658679650164855,5.2935925984960015,0.027724633479516037,0.8497474916473736,0.0707101087282062
Slc25a14,5.1195404784699265,5.172092801106179,0.05255232263625231,0.8498807195644218,0.07064202307400687
Ctsa,3.9352131078988344,3.9488997178683505,0.013686609969516095,0.8500059145780178,0.07057805233316712
1810041L15Rik,4.472418405169806,4.511131776345589,0.038713371175782996,0.8503999439534522,0.07037677710741634
Usp30,2.0612229757830707,2.0302464557213646,-0.030976520061706037,0.8504418913487863,0.07035535533620939
Pfkl,4.114821257385375,4.078710019681918,-0.03611123770345692,0.8507187943337602,0.070213972525672
Slc4a2,2.2941183399159986,2.3834426735448706,0.08932433362887204,0.8508416955922132,0.0701512355982763
Zfp362,2.5584245857233525,2.597544297448072,0.03911971172471951,0.8508594400578043,0.07014217839859607
Gm561,4.361723468977896,4.352434480290872,-0.009288988687024435,0.8508735581724243,0.0701349723101194
Bhlhe40,5.563441855785698,5.59538517559642,0.03194331981072196,0.8508881066257448,0.07012754669567742
Ttr,7.625788865514079,7.156560110685106,-0.46922875482897286,0.8509410701526798,0.07010051487860516
Ddr1,6.6312986660986715,6.600773480201927,-0.030525185896744134,0.8510307199301638,0.07005476276458306
Nfatc2,2.238059908155639,2.203180827061922,-0.034879081093716735,0.8511167505555075,0.0700108621901133
AI414108,3.3019854572229903,3.3964117880011426,0.09442633077815232,0.851152531994189,0.06999260458359294
Spin2c,2.8744500128760873,2.844583862847509,-0.029866150028578176,0.8512113968590908,0.06996257024653764
Cab39l,3.058389445769249,3.1330482315622645,0.07465878579301544,0.8512367860621015,0.06994961667663879
Lman2l,3.015642081199861,3.060484654371599,0.044842573171737676,0.8512411242425231,0.06994740337588795
Mafg,5.145443318779305,5.187463489827526,0.04202017104822087,0.8513013472758428,0.06991667928940824
Daglb,3.071755975959229,3.105163345169547,0.03340736921031784,0.8513965980922353,0.06986808945688777
Acvr2a,3.705047689764869,3.6495355074817812,-0.05551218228308796,0.8514193939883881,0.06985646150418377
Pdk3,3.6203834026156705,3.5896529917550173,-0.0307304108606532,0.8514517991933581,0.06983993247748875
Ap2a1,4.4112386113566435,4.4456010117926335,0.034362400435989926,0.8517266107401209,0.0696997837547689
Pcca,2.160071203673999,2.137135713481985,-0.02293549019201402,0.8517364480123264,0.06969476776922824
Abhd17c,4.900529313335205,4.917645476337,0.017116163001795748,0.8518625281055968,0.06963048516557238
Rnf146,6.0043063531215415,6.011467848390268,0.007161495268726448,0.8521608941968188,0.06947839952328243
G3bp2,6.17213475952121,6.187304346592447,0.015169587071237167,0.8521997426957124,0.06945860126188468
Rbmx2,2.3277804598719203,2.30306752939402,-0.02471293047790013,0.8524036395694792,0.0693547046153124
Skap2,3.1082058998579822,3.142449928902194,0.034244029044211644,0.8525770579888238,0.0692663579695711
Stt3a,2.1257845398772455,2.0806870856045223,-0.04509745427272316,0.852981332111043,0.06906047346305004
Rbfox1,8.14245195273579,8.165037514821009,0.02258556208521867,0.8530044225313824,0.06904871716073442
Btbd2,2.7835029381014813,2.8193095838179083,0.035806645716427,0.8530433147106372,0.06902891623902073
Nucb2,2.2794281581446874,2.3290454703750636,0.04961731223037624,0.8530523305023303,0.0690243262166579
Tmem219,2.4734487640828244,2.4272532814133236,-0.0461954826695008,0.8531606491304469,0.0689691840004128
B4galt3,4.0014700529216825,4.048079037710423,0.046608984788740315,0.8533802455034432,0.06885741463834884
Carm1,3.4938661205006696,3.468582793954306,-0.02528332654636367,0.8533921096845571,0.0688513768696042
Itpk1,2.768025774338416,2.796138791270699,0.028113016932283408,0.8534436285365011,0.06882515952177273
Mdc1,2.8394229570698375,2.8744738908725336,0.03505093380269608,0.8534778574916208,0.06880774167748002
Rnf219,2.6859932541870335,2.7400551709317753,0.05406191674474181,0.85357991328106,0.06875581342172746
Ppp2r5d,5.069073360093725,5.093435303920905,0.02436194382717982,0.8536477156240998,0.06872131751390681
9330159F19Rik,5.85802910677148,5.841969992550474,-0.016059114221006254,0.8537753384649174,0.06865639406625583
Fam129b,2.534398673272783,2.5717739823242365,0.0373753090514537,0.8538945260944519,0.06859577048674985
Sssca1,2.174049092360334,2.129087664768629,-0.04496142759170496,0.8541332910631757,0.06847435055667338
Cacng3,3.098314839685917,3.0155895053323936,-0.08272533435352347,0.8542039639098784,0.06843841757298233
Sbf1,4.913285844671127,4.941659916075066,0.028374071403939105,0.8545366316905564,0.0682693155060533
Ears2,2.0450464381890714,2.024016297870546,-0.021030140318525348,0.8546269157738682,0.06822343355487238
Nudcd2,3.033621844820144,3.0584562138683324,0.024834369048188254,0.8548018367148609,0.06813455333731784
Lonp1,4.250141556111025,4.280743420552956,0.030601864441931248,0.8549915247163464,0.06803819028605712
Wdr7,5.303921519636361,5.3286063233163565,0.02468480367999515,0.8552285846170539,0.06791779197375183
Pgd,3.633567687761463,3.6691310316842247,0.035563343922761614,0.8553204333569242,0.06787115267781277
Fam102b,5.336710885529243,5.331867056254249,-0.004843829274993716,0.8553420256620928,0.06786018918359757
Hsd17b10,2.2108828179371995,2.225797876602177,0.014915058664977554,0.8554894570879961,0.06778533826399154
Magohb,3.7910914379682654,3.819891142987141,0.02879970501887552,0.8555008418927295,0.06777955873633872
Ube3c,5.5741618004916615,5.59510598415941,0.02094418366774864,0.8555109930315113,0.06777440554748511
Zfp277,2.9524936943614644,2.9971858795212385,0.044692185159774134,0.8555602239346888,0.06774941452503909
Rheb,5.130051543108938,5.173771926705879,0.043720383596940415,0.855617964827028,0.06772010541965508
Trf,5.805293821285411,5.728202663948284,-0.07709115733712668,0.8556539367414575,0.06770184718269319
Klf13,5.915286595972346,5.896985517417914,-0.018301078554432415,0.8557224089567137,0.06766709491404105
Cdh20,3.4197506719814625,3.4760610446690534,0.05631037268759087,0.8564187524278841,0.06731383181806048
Kdm5a,5.282992473203175,5.3005641606226925,0.01757168741951709,0.8566287538876767,0.06720735202074002
Kat2b,3.0614706686338042,3.11623481934865,0.05476415071484597,0.8567387848447344,0.06715157200101378
Slc25a1,2.242724302298574,2.277644706769213,0.03492040447063882,0.8569257848374427,0.06705678908175602
Gnpat,4.190894489042768,4.1556138166880325,-0.03528067235473564,0.8575014320715153,0.06676514599045434
Anapc16,3.2229915342081146,3.193541149069048,-0.029450385139066615,0.8575763094764381,0.06672722485952236
Stat5b,3.332025833820024,3.3751283784201314,0.04310254460010743,0.8577059379431323,0.0666615832684959
Atg5,3.1722427374085345,3.163568423984873,-0.008674313423661317,0.8579480086120337,0.06653902946719673
Lin52,4.051873006149208,4.089240431466116,0.03736742531690851,0.8581825415198373,0.06642032480535136
Ddah1,4.661850845848104,4.634362662604949,-0.02748818324315483,0.8582407754277226,0.06639085577563796
Tmem131,2.391583085122441,2.416053885814375,0.02447080069193408,0.8584053882420712,0.06630756495117536
Erp29,4.7758344099474135,4.90265872653942,0.12682431659200688,0.8586075454021087,0.06620529928064153
Pex5,2.1981515439143027,2.234666106790708,0.03651456287640542,0.8586235774569033,0.06619719014164634
Mrpl45,2.907814509159072,2.932094298380223,0.024279789221151038,0.8587377725585141,0.06613943374394633
Flrt2,4.521107803002064,4.583273538856155,0.062165735854091686,0.8587963462413932,0.06610981194256195
Wbp4,4.2299890394623665,4.249886886935395,0.019897847473028918,0.8590519037748348,0.06598059537480029
Clpb,2.140556545405094,2.164054579476108,0.02349803407101403,0.8592913038354199,0.0658595833144719
Slc7a14,6.177450871062206,6.137243951627873,-0.04020691943433263,0.8598662112192315,0.06556911648811573
Daxx,3.4404390954000728,3.46240187725223,0.021962781852157054,0.8600095534692781,0.06549672434254204
Slc12a2,5.048345562436673,5.083250823018846,0.034905260582172914,0.8600519937196085,0.0654752930553152
Lppr3,3.7597398537423152,3.800490679512368,0.040750825770052845,0.8601881184880706,0.065406560515599
Rnf144b,2.887964215709472,2.962274786085603,0.07431057037613131,0.8603493668741375,0.0653251565530751
Afg3l1,3.91742213688411,3.8873897614084414,-0.030032375475668616,0.860539718857249,0.06522907968570782
Zfp110,2.529665247429058,2.5616680716789797,0.03200282424992151,0.8607053798810407,0.06514548244697169
Rnf217,1.9982723351790173,2.0635058109039117,0.06523347572489446,0.860862951321163,0.06506598237032475
Asap1,4.9070517313547874,4.845185904130172,-0.06186582722461509,0.8608675645748223,0.06506365504837817
Enox1,3.041061421696133,3.013248766053415,-0.027812655642718287,0.8609804080691135,0.06500673096711419
Prkar2a,4.764739476983633,4.799215930557008,0.03447645357337503,0.8610123085838378,0.0649906400540897
Thrb,5.321805459231058,5.258890794420736,-0.0629146648103216,0.861225132614958,0.06488330490901463
Selplg,2.1984903591714993,2.247003452212024,0.04851309304052487,0.8613690588961536,0.06481073251770209
Ddx19b,3.183301134534961,3.1435662259025565,-0.039734908632404586,0.8613806338504183,0.06480489656975597
Dpf2,3.324885547267579,3.28972995551066,-0.03515559175691907,0.8614994530775183,0.06474499392749214
Dpysl5,2.403627289094342,2.450681172188617,0.04705388309427505,0.8615128643889596,0.06473823314175067
Ctif,4.605251300496158,4.630491506523776,0.02524020602761823,0.8617521157658214,0.06461764164291207
Fam84a,3.8255523375748957,3.844714556278113,0.019162218703217437,0.8617903112632778,0.06459839280572488
Orai2,3.8315992248581683,3.867575116500969,0.03597589164280057,0.8619286263306918,0.0645286952821196
Pnpla7,2.1803389463257465,2.1467532192242946,-0.03358572710145191,0.8624821648254748,0.06424987689001112
Galnt4,2.0628244245030873,2.043837994845974,-0.01898642965711339,0.8628932936816526,0.0640429062899737
Tacc1,5.863012902866399,5.900875129882483,0.03786222701608377,0.8631221021490033,0.06392776217758016
Snapc1,3.9576281299491183,3.922107594812861,-0.03552053513625708,0.8632421438222924,0.06386736537949592
1110051M20Rik,5.181612704980494,5.203873184050878,0.02226047907038442,0.8633013581761904,0.06383757584088576
Ubn2,4.719359390016692,4.73945328066468,0.02009389064798839,0.8633189292502705,0.06382873658355748
Tor1aip1,4.159862016512283,4.144531608180865,-0.015330408331417189,0.863353714660101,0.06381123805933465
Adgrl4,3.068344298858266,3.0304738458328075,-0.03787045302545833,0.8635194063609797,0.06372789784083958
Slc4a7,5.006564555579214,5.031238731152783,0.0246741755735691,0.8635744475571894,0.06370021655676218
Kdr,2.332486871228505,2.367388215667886,0.034901344439380644,0.8636858536401827,0.06364419367807042
Shcbp1l,2.233944344596632,2.2753169713343175,0.041372626737685714,0.8639689418445315,0.06350186935904299
Polr3h,4.769365259448416,4.738293363077164,-0.03107189637125174,0.8639764366218076,0.06349810194781037
Leprot,2.33304488157382,2.3088622125662575,-0.024182669007562385,0.864049866612411,0.06346119250993343
Bcorl1,2.874941610708811,2.8403776601633166,-0.034563950545494215,0.8641220810002033,0.06342489715148396
Fuca1,3.154970709501318,3.18775380939891,0.03278309989759176,0.8646816728853319,0.0631437458920994
Hnrnph3,5.9069051579724805,5.927169224472531,0.02026406650005086,0.8649936850519804,0.0629870631214164
Cnot3,2.394304486377489,2.4085999808875598,0.014295494510070839,0.8650928078849548,0.06293729855806739
Mccc1,2.682146019279076,2.72484108303531,0.042695063756233775,0.8651639409038783,0.06290158977942675
Col4a2,2.394558652028232,2.412512182237231,0.017953530208999258,0.8652070890474568,0.06287993083999693
Csmd3,4.0124533926054875,4.024169600643451,0.011716208037963582,0.8653343869829384,0.06281603778478526
Snrpf,4.620429410985923,4.658268650194432,0.03783923920850896,0.8653430548979092,0.0628116875488021
Usp3,2.596270988649302,2.620712027536381,0.024441038887078825,0.8655303708333829,0.06271768844262021
Pgpep1,2.0592681648185853,2.094395971421981,0.03512780660339576,0.8656827336318094,0.06264124456334952
Srrm1,6.148647925159344,6.127669072901507,-0.020978852257837133,0.8658055063637319,0.06257965648107455
Plod2,2.0081866439003857,2.066171151298746,0.057984507398360474,0.8658186831634423,0.06257304695062549
Arap3,2.4380711671413455,2.455568396019561,0.017497228878215587,0.8659561953687018,0.06250407633232587
Dpm3,3.4073024946024213,3.4379112470987976,0.03060875249637629,0.8659763136633963,0.06249398671933465
Stau1,3.450186816512589,3.4716841648655254,0.021497348352936374,0.866004735054605,0.062479733383964536
Cck,7.792992087560382,7.830464259327499,0.037472171767117146,0.8662015165550226,0.06238106023801524
Cpsf3l,2.1950393756696993,2.1664948639647723,-0.028544511704927,0.8662033432211693,0.06238014438855511
Gon4l,3.7403400727673675,3.7693831752075604,0.029043102440192925,0.8663397542538622,0.062311756411392506
BC017643,3.9488706615326588,3.9281283943092475,-0.020742267223411215,0.866787561054343,0.06208732970595937
Nnat,8.143400607784939,8.087031699713801,-0.05636890807113737,0.8668230500902205,0.06206954867444887
Manf,3.577923158647046,3.6180532254069813,0.04013006675993536,0.8669191503294296,0.06202140333469685
Ddx49,3.009183452305679,2.971724537068431,-0.03745891523724776,0.8669621095779388,0.061999882870741777
Foxc1,2.5438431514388458,2.477112924123638,-0.06673022731520772,0.8669701756199625,0.06199584230056312
Ric1,2.677874086679539,2.7102412495609527,0.0323671628814135,0.8670811478902063,0.06194025612035779
Vti1a,3.7582609553515822,3.785981090449941,0.02772013509835869,0.8672792488609513,0.06184104472347679
Auts2,5.299417606110672,5.278920389200176,-0.020497216910495553,0.8673334254210064,0.061813916383603645
Amigo2,3.525623053828291,3.4704284960749625,-0.0551945577533286,0.8674504874846727,0.061755304578422134
Acsbg1,3.3419019187263075,3.3706998795554868,0.028797960829179292,0.8675668505863303,0.061697050574944554
Lcorl,4.366204353366659,4.346164437097731,-0.020039916268927982,0.8679431164580744,0.06150873682568319
Ccpg1,5.726202978280348,5.710298048849964,-0.01590492943038413,0.8680271122713183,0.06146670970146231
Maob,3.786369340240517,3.7513588599147503,-0.035010480325766924,0.8680492785324441,0.06145561953867588
Rtn4rl1,4.920158621669073,4.881689183753468,-0.0384694379156052,0.8683058864128017,0.0613272548014223
Ccdc47,5.693508856026444,5.712161565413609,0.018652709387165345,0.8683216154491861,0.06131938779056333
Susd6,4.911174803882781,4.950321299571571,0.03914649568879014,0.868375344076793,0.06129251603683639
Dkc1,5.346794141510799,5.368176997157501,0.021382855646701948,0.8683964916614441,0.0612819397721469
Clk2,3.072183865916784,3.1061070881839563,0.03392322226717237,0.8684906958796513,0.06123482977850654
Arhgef4,4.070225175617103,4.096368894877699,0.02614371926059622,0.8687990656546246,0.06108065481468836
Zfp783,2.194987863993274,2.2180952557501405,0.02310739175686649,0.8688580382562673,0.06105117664499759
Fa2h,3.79511524971263,3.7583963162804928,-0.03671893343213739,0.8690140962828343,0.06097317880081796
Cep83os,2.8533327541434415,2.877621413245162,0.024288659101720622,0.8690899265670773,0.060935283860589044
Hlf,6.789021276478022,6.845347841361114,0.05632656488309262,0.8691525993617303,0.0609039666554361
Nop10,5.5129590217155835,5.534914014131854,0.02195499241627008,0.8692432339373408,0.06085868111650534
Cpne4,4.93796535701065,4.992389336412702,0.05442397940205268,0.8693276857139114,0.06081648906075908
Nucks1,7.449856722034891,7.458007961648794,0.008151239613902739,0.8695300712514817,0.06071539404913017
Sipa1l1,6.032534113689947,6.052549277982574,0.02001516429262651,0.8698240930521929,0.060568567083759975
Rgcc,4.738046753033832,4.707631773253678,-0.030414979780154283,0.8698378530889297,0.060561696889192614
Ablim1,3.8283360868081275,3.837424251354081,0.009088164545953514,0.8703736320414193,0.060294274392643725
Fzd3,6.065827320074791,6.09898246261987,0.033155142545078675,0.8706936397548334,0.060134627964365465
Map3k10,5.230585826324541,5.247636104288926,0.017050277964385074,0.8707344486212603,0.06011427333057558
Ppp1r26,3.2755111323369803,3.3347586991909375,0.059247566853957156,0.8709325409153673,0.06001548246972093
Snx1,6.288972144565329,6.254638520277099,-0.03433362428823017,0.8709391864574882,0.06001216865248969
Hpca,7.878369481991533,7.835743245811401,-0.04262623618013173,0.8716545509716342,0.059655598016635496
Ak5,3.0638308095194575,3.1075680220749615,0.043737212555504,0.8717368097259259,0.05961461522423559
Wbp11,4.4203471682558275,4.447734771870138,0.027387603614310585,0.8717926599813206,0.05958679182559449
Ncald,8.709976485440038,8.647437175252726,-0.06253931018731151,0.8718558539428313,0.059555312099529814
Txndc17,3.4646159387329747,3.4757528196320777,0.01113688089910303,0.8719565432729375,0.059505158974606426
Fgfr1op2,5.716675723112059,5.730512196562771,0.013836473450712816,0.8721276428978308,0.059419947923701324
Lin54,2.86674225052592,2.8354558570451522,-0.03128639348076767,0.8722295748357001,0.059369191716490265
Mrps12,4.055920338855262,4.129172066357873,0.073251727502611,0.87251705393059,0.05922607570910603
Snx15,2.4026313597153712,2.4224369771251832,0.019805617409812015,0.8725769901160115,0.0591962435580034
Polr2a,4.050989638176898,4.038042688973348,-0.012946949203550773,0.8726156724090988,0.059176991234980686
Clip1,5.704512041781005,5.690086527112013,-0.014425514668992001,0.8727508999352043,0.05910969469173627
Drp2,4.668435554621105,4.644538641807972,-0.02389691281313322,0.8728213603919818,0.05907463388298839
Ptpn1,4.556904059511166,4.522930275813761,-0.033973783697405224,0.8729905326258695,0.05899046608897523
2810468N07Rik,3.2107339324697635,3.1985293718411216,-0.012204560628641836,0.8734218617335565,0.058775941895529704
Far1,4.488338922905659,4.4769655243738145,-0.011373398531844714,0.8736078348829828,0.05868347968605554
Arxes1,3.474751697422741,3.5013987375587963,0.026647040136055455,0.8742436671948863,0.05836750492924331
Ash2l,5.103950416869275,5.1169597857247995,0.013009368855524173,0.8742604476303087,0.058359169060375374
F11r,4.481135455353134,4.533125767079455,0.05199031172632118,0.8742995839710488,0.05833972826735604
Zfp148,5.510490163266901,5.498898740862316,-0.011591422404585217,0.8744446417610836,0.058267679082590534
Cetn2,4.74480555505724,4.721545750673528,-0.023259804383712,0.874689776584479,0.05814594949942832
Slc44a5,5.044571620148693,5.013694836511605,-0.03087678363708779,0.8750971846265458,0.05794371337392026
Gpr107,3.4202315892341884,3.441745873771037,0.02151428453684856,0.8751753449151161,0.05790492560632447
Mis18a,3.1305177011389103,3.0917413025189835,-0.038776398619926766,0.8753121411925715,0.05783704752203511
